route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:61,27_1475422,2224151,0,Balma-Gramont,14954
line:61,27_1476631,2225357,1,Basso Cambo,14955
line:61,27_1477012,2225736,0,Balma-Gramont,14954
line:61,27_1475910,2224638,0,Balma-Gramont,14954
line:61,27_1476093,2224821,1,Basso Cambo,14955
line:61,27_1477013,2225737,0,Balma-Gramont,14954
line:61,27_1477239,2225962,1,Basso Cambo,14955
line:61,27_1476781,2225506,0,Balma-Gramont,14954
line:61,27_1475964,2224692,0,Balma-Gramont,14954
line:61,27_1476928,2225653,1,Basso Cambo,14955
line:61,27_1475740,2224469,1,Basso Cambo,14955
line:61,27_1475623,2224352,1,Basso Cambo,14955
line:61,27_1477409,2226131,1,Basso Cambo,14955
line:61,27_1477210,2225933,0,Balma-Gramont,14954
line:61,27_1477073,2225797,0,Balma-Gramont,14954
line:61,27_1477286,2226009,1,Basso Cambo,14955
line:61,27_1475662,2224391,1,Basso Cambo,14955
line:61,27_1475969,2224697,0,Balma-Gramont,14954
line:61,27_1477184,2225908,1,Basso Cambo,14955
line:61,27_1475572,2224301,0,Balma-Gramont,14954
line:61,27_1477011,2225735,0,Balma-Gramont,14954
line:61,27_1477448,2226169,0,Balma-Gramont,14954
line:61,27_1475698,2224427,1,Basso Cambo,14955
line:61,27_1476209,2224936,0,Balma-Gramont,14954
line:61,27_1476887,2225612,1,Basso Cambo,14955
line:61,27_1476570,2225296,1,Basso Cambo,14955
line:61,27_1475721,2224450,1,Basso Cambo,14955
line:61,27_1475412,2224141,0,Balma-Gramont,14954
line:61,27_1475605,2224334,0,Balma-Gramont,14954
line:61,27_1476345,2225071,0,Balma-Gramont,14954
line:61,27_1477530,2226250,1,Basso Cambo,14955
line:61,27_1477411,2226133,1,Basso Cambo,14955
line:61,27_1477021,2225745,0,Balma-Gramont,14954
line:61,27_1476434,2225160,0,Balma-Gramont,14954
line:61,27_1477486,2226207,1,Basso Cambo,14955
line:61,27_1476842,2225567,1,Basso Cambo,14955
line:61,27_1477539,2226259,1,Basso Cambo,14955
line:61,27_1475570,2224299,0,Balma-Gramont,14954
line:61,27_1477088,2225812,1,Basso Cambo,14955
line:61,27_1476105,2224833,1,Basso Cambo,14955
line:61,27_1476608,2225334,1,Basso Cambo,14955
line:61,27_1476002,2224730,0,Balma-Gramont,14954
line:61,27_1477303,2226025,0,Balma-Gramont,14954
line:61,27_1476423,2225149,0,Balma-Gramont,14954
line:61,27_1476986,2225710,0,Balma-Gramont,14954
line:61,27_1476657,2225383,1,Basso Cambo,14955
line:61,27_1475911,2224639,0,Balma-Gramont,14954
line:61,27_1475518,2224247,0,Balma-Gramont,14954
line:61,27_1477097,2225821,1,Basso Cambo,14955
line:61,27_1475369,2224098,0,Balma-Gramont,14954
line:61,27_1476381,2225107,0,Balma-Gramont,14954
line:61,27_1477614,2226332,1,Basso Cambo,14955
line:61,27_1475420,2224149,0,Balma-Gramont,14954
line:61,27_1476586,2225312,1,Basso Cambo,14955
line:61,27_1475921,2224649,0,Balma-Gramont,14954
line:61,27_1476829,2225554,0,Balma-Gramont,14954
line:61,27_1475978,2224706,0,Balma-Gramont,14954
line:61,27_1475832,2224561,1,Basso Cambo,14955
line:61,27_1475951,2224679,0,Balma-Gramont,14954
line:61,27_1476889,2225614,1,Basso Cambo,14955
line:61,27_1477434,2226155,0,Balma-Gramont,14954
line:61,27_1477154,2225878,1,Basso Cambo,14955
line:61,27_1475777,2224506,1,Basso Cambo,14955
line:61,27_1475847,2224576,1,Basso Cambo,14955
line:61,27_1475418,2224147,0,Balma-Gramont,14954
line:61,27_1476295,2225022,1,Basso Cambo,14955
line:61,27_1475825,2224554,1,Basso Cambo,14955
line:61,27_1477743,2226455,1,Basso Cambo,14955
line:61,27_1476961,2225686,1,Basso Cambo,14955
line:61,27_1476267,2224994,1,Basso Cambo,14955
line:61,27_1477595,2226313,0,Balma-Gramont,14954
line:61,27_1475452,2224181,0,Balma-Gramont,14954
line:61,27_1476794,2225519,0,Balma-Gramont,14954
line:61,27_1477070,2225794,0,Balma-Gramont,14954
line:61,27_1476673,2225399,1,Basso Cambo,14955
line:61,27_1477705,2226418,0,Balma-Gramont,14954
line:61,27_1475446,2224175,0,Balma-Gramont,14954
line:61,27_1476199,2224926,0,Balma-Gramont,14954
line:61,27_1475510,2224239,0,Balma-Gramont,14954
line:61,27_1477691,2226404,0,Balma-Gramont,14954
line:61,27_1477531,2226251,1,Basso Cambo,14955
line:61,27_1475597,2224326,0,Balma-Gramont,14954
line:61,27_1477287,2226010,1,Basso Cambo,14955
line:61,27_1476294,2225021,1,Basso Cambo,14955
line:61,27_1477507,2226227,0,Balma-Gramont,14954
line:61,27_1475936,2224664,0,Balma-Gramont,14954
line:61,27_1476349,2225075,0,Balma-Gramont,14954
line:61,27_1475378,2224107,0,Balma-Gramont,14954
line:61,27_1475958,2224686,0,Balma-Gramont,14954
line:61,27_1475771,2224500,1,Basso Cambo,14955
line:61,27_1475324,2224053,0,Balma-Gramont,14954
line:61,27_1476373,2225099,0,Balma-Gramont,14954
line:61,27_1475913,2224641,0,Balma-Gramont,14954
line:61,27_1475735,2224464,1,Basso Cambo,14955
line:61,27_1476910,2225635,1,Basso Cambo,14955
line:61,27_1476801,2225526,0,Balma-Gramont,14954
line:61,27_1475331,2224060,0,Balma-Gramont,14954
line:61,27_1476877,2225602,1,Basso Cambo,14955
line:61,27_1476554,2225280,1,Basso Cambo,14955
line:61,27_1476088,2224816,1,Basso Cambo,14955
line:61,27_1477306,2226028,0,Balma-Gramont,14954
line:61,27_1476418,2225144,0,Balma-Gramont,14954
line:61,27_1477149,2225873,1,Basso Cambo,14955
line:61,27_1477589,2226307,0,Balma-Gramont,14954
line:61,27_1476935,2225660,1,Basso Cambo,14955
line:61,27_1476634,2225360,1,Basso Cambo,14955
line:61,27_1477337,2226059,0,Balma-Gramont,14954
line:61,27_1476130,2224858,1,Basso Cambo,14955
line:61,27_1476802,2225527,0,Balma-Gramont,14954
line:61,27_1475834,2224563,1,Basso Cambo,14955
line:61,27_1477360,2226082,0,Balma-Gramont,14954
line:61,27_1476899,2225624,1,Basso Cambo,14955
line:61,27_1476307,2225034,1,Basso Cambo,14955
line:61,27_1477062,2225786,0,Balma-Gramont,14954
line:61,27_1475596,2224325,0,Balma-Gramont,14954
line:61,27_1476922,2225647,1,Basso Cambo,14955
line:61,27_1475508,2224237,0,Balma-Gramont,14954
line:61,27_1475337,2224066,0,Balma-Gramont,14954
line:61,27_1476566,2225292,1,Basso Cambo,14955
line:61,27_1475388,2224117,0,Balma-Gramont,14954
line:61,27_1477123,2225847,1,Basso Cambo,14955
line:61,27_1476952,2225677,1,Basso Cambo,14955
line:61,27_1477194,2225917,0,Balma-Gramont,14954
line:61,27_1476492,2225218,0,Balma-Gramont,14954
line:61,27_1475902,2224630,0,Balma-Gramont,14954
line:61,27_1476960,2225685,1,Basso Cambo,14955
line:61,27_1476116,2224844,1,Basso Cambo,14955
line:61,27_1477050,2225774,0,Balma-Gramont,14954
line:61,27_1475393,2224122,0,Balma-Gramont,14954
line:61,27_1476945,2225670,1,Basso Cambo,14955
line:61,27_1476382,2225108,0,Balma-Gramont,14954
line:61,27_1476549,2225275,1,Basso Cambo,14955
line:61,27_1475830,2224559,1,Basso Cambo,14955
line:61,27_1476328,2225055,1,Basso Cambo,14955
line:61,27_1476763,2225488,0,Balma-Gramont,14954
line:61,27_1477234,2225957,1,Basso Cambo,14955
line:61,27_1475611,2224340,1,Basso Cambo,14955
line:61,27_1476114,2224842,1,Basso Cambo,14955
line:61,27_1476348,2225074,0,Balma-Gramont,14954
line:61,27_1476860,2225585,1,Basso Cambo,14955
line:61,27_1476919,2225644,1,Basso Cambo,14955
line:61,27_1477455,2226176,1,Basso Cambo,14955
line:61,27_1477017,2225741,0,Balma-Gramont,14954
line:61,27_1477212,2225935,0,Balma-Gramont,14954
line:61,27_1476920,2225645,1,Basso Cambo,14955
line:61,27_1477299,2226021,0,Balma-Gramont,14954
line:61,27_1477696,2226409,0,Balma-Gramont,14954
line:61,27_1476420,2225146,0,Balma-Gramont,14954
line:61,27_1476885,2225610,1,Basso Cambo,14955
line:61,27_1476054,2224782,1,Basso Cambo,14955
line:61,27_1475578,2224307,0,Balma-Gramont,14954
line:61,27_1475576,2224305,0,Balma-Gramont,14954
line:61,27_1475724,2224453,1,Basso Cambo,14955
line:61,27_1477474,2226195,1,Basso Cambo,14955
line:61,27_1477023,2225747,0,Balma-Gramont,14954
line:61,27_1476391,2225117,0,Balma-Gramont,14954
line:61,27_1475429,2224158,0,Balma-Gramont,14954
line:61,27_1475690,2224419,1,Basso Cambo,14955
line:61,27_1476370,2225096,0,Balma-Gramont,14954
line:61,27_1476992,2225716,0,Balma-Gramont,14954
line:61,27_1476622,2225348,1,Basso Cambo,14955
line:61,27_1475628,2224357,1,Basso Cambo,14955
line:61,27_1476717,2225443,1,Basso Cambo,14955
line:61,27_1477257,2225980,1,Basso Cambo,14955
line:61,27_1475992,2224720,0,Balma-Gramont,14954
line:61,27_1477600,2226318,0,Balma-Gramont,14954
line:61,27_1477105,2225829,1,Basso Cambo,14955
line:61,27_1476526,2225252,0,Balma-Gramont,14954
line:61,27_1477209,2225932,0,Balma-Gramont,14954
line:61,27_1476456,2225182,0,Balma-Gramont,14954
line:61,27_1476533,2225259,0,Balma-Gramont,14954
line:61,27_1477066,2225790,0,Balma-Gramont,14954
line:61,27_1476080,2224808,1,Basso Cambo,14955
line:61,27_1476574,2225300,1,Basso Cambo,14955
line:61,27_1476060,2224788,1,Basso Cambo,14955
line:61,27_1476163,2224890,0,Balma-Gramont,14954
line:61,27_1476589,2225315,1,Basso Cambo,14955
line:61,27_1477625,2226343,1,Basso Cambo,14955
line:61,27_1476416,2225142,0,Balma-Gramont,14954
line:61,27_1475629,2224358,1,Basso Cambo,14955
line:61,27_1476256,2224983,1,Basso Cambo,14955
line:61,27_1476759,2225484,0,Balma-Gramont,14954
line:61,27_1476197,2224924,0,Balma-Gramont,14954
line:61,27_1475733,2224462,1,Basso Cambo,14955
line:61,27_1475787,2224516,1,Basso Cambo,14955
line:61,27_1477439,2226160,0,Balma-Gramont,14954
line:61,27_1475353,2224082,0,Balma-Gramont,14954
line:61,27_1476831,2225556,0,Balma-Gramont,14954
line:61,27_1475715,2224444,1,Basso Cambo,14955
line:61,27_1477624,2226342,1,Basso Cambo,14955
line:61,27_1475338,2224067,0,Balma-Gramont,14954
line:61,27_1475523,2224252,0,Balma-Gramont,14954
line:61,27_1477518,2226238,0,Balma-Gramont,14954
line:61,27_1476683,2225409,1,Basso Cambo,14955
line:61,27_1475857,2224586,1,Basso Cambo,14955
line:61,27_1477582,2226300,0,Balma-Gramont,14954
line:61,27_1477090,2225814,1,Basso Cambo,14955
line:61,27_1476243,2224970,1,Basso Cambo,14955
line:61,27_1475347,2224076,0,Balma-Gramont,14954
line:61,27_1477302,2226024,0,Balma-Gramont,14954
line:61,27_1475895,2224624,1,Basso Cambo,14955
line:61,27_1475542,2224271,0,Balma-Gramont,14954
line:61,27_1476580,2225306,1,Basso Cambo,14955
line:61,27_1476583,2225309,1,Basso Cambo,14955
line:61,27_1476833,2225558,0,Balma-Gramont,14954
line:61,27_1477172,2225896,1,Basso Cambo,14955
line:61,27_1476361,2225087,0,Balma-Gramont,14954
line:61,27_1476757,2225482,0,Balma-Gramont,14954
line:61,27_1475401,2224130,0,Balma-Gramont,14954
line:61,27_1476242,2224969,1,Basso Cambo,14955
line:61,27_1475812,2224541,1,Basso Cambo,14955
line:61,27_1477471,2226192,1,Basso Cambo,14955
line:61,27_1476547,2225273,1,Basso Cambo,14955
line:61,27_1477333,2226055,0,Balma-Gramont,14954
line:61,27_1475953,2224681,0,Balma-Gramont,14954
line:61,27_1477047,2225771,0,Balma-Gramont,14954
line:61,27_1475699,2224428,1,Basso Cambo,14955
line:61,27_1476483,2225209,0,Balma-Gramont,14954
line:61,27_1477368,2226090,1,Basso Cambo,14955
line:61,27_1475622,2224351,1,Basso Cambo,14955
line:61,27_1476206,2224933,0,Balma-Gramont,14954
line:61,27_1476857,2225582,1,Basso Cambo,14955
line:61,27_1476486,2225212,0,Balma-Gramont,14954
line:61,27_1475352,2224081,0,Balma-Gramont,14954
line:61,27_1477536,2226256,1,Basso Cambo,14955
line:61,27_1477637,2226354,1,Basso Cambo,14955
line:61,27_1475694,2224423,1,Basso Cambo,14955
line:61,27_1475819,2224548,1,Basso Cambo,14955
line:61,27_1477698,2226411,0,Balma-Gramont,14954
line:61,27_1477268,2225991,1,Basso Cambo,14955
line:61,27_1476678,2225404,1,Basso Cambo,14955
line:61,27_1476917,2225642,1,Basso Cambo,14955
line:61,27_1476143,2224871,1,Basso Cambo,14955
line:61,27_1477540,2226260,1,Basso Cambo,14955
line:61,27_1477522,2226242,0,Balma-Gramont,14954
line:61,27_1476035,2224763,0,Balma-Gramont,14954
line:61,27_1477277,2226000,1,Basso Cambo,14955
line:61,27_1476030,2224758,0,Balma-Gramont,14954
line:61,27_1476702,2225428,1,Basso Cambo,14955
line:61,27_1476555,2225281,1,Basso Cambo,14955
line:61,27_1477265,2225988,1,Basso Cambo,14955
line:61,27_1475608,2224337,1,Basso Cambo,14955
line:61,27_1477397,2226119,1,Basso Cambo,14955
line:61,27_1476427,2225153,0,Balma-Gramont,14954
line:61,27_1476538,2225264,1,Basso Cambo,14955
line:61,27_1476649,2225375,1,Basso Cambo,14955
line:61,27_1476929,2225654,1,Basso Cambo,14955
line:61,27_1475384,2224113,0,Balma-Gramont,14954
line:61,27_1476355,2225081,0,Balma-Gramont,14954
line:61,27_1475933,2224661,0,Balma-Gramont,14954
line:61,27_1475528,2224257,0,Balma-Gramont,14954
line:61,27_1475870,2224599,1,Basso Cambo,14955
line:61,27_1475661,2224390,1,Basso Cambo,14955
line:61,27_1475693,2224422,1,Basso Cambo,14955
line:61,27_1477573,2226292,1,Basso Cambo,14955
line:61,27_1475730,2224459,1,Basso Cambo,14955
line:61,27_1475845,2224574,1,Basso Cambo,14955
line:61,27_1476847,2225572,1,Basso Cambo,14955
line:61,27_1475395,2224124,0,Balma-Gramont,14954
line:61,27_1476890,2225615,1,Basso Cambo,14955
line:61,27_1475761,2224490,1,Basso Cambo,14955
line:61,27_1475796,2224525,1,Basso Cambo,14955
line:61,27_1475945,2224673,0,Balma-Gramont,14954
line:61,27_1475835,2224564,1,Basso Cambo,14955
line:61,27_1477423,2226145,1,Basso Cambo,14955
line:61,27_1476984,2225708,0,Balma-Gramont,14954
line:61,27_1477077,2225801,1,Basso Cambo,14955
line:61,27_1477438,2226159,0,Balma-Gramont,14954
line:61,27_1476422,2225148,0,Balma-Gramont,14954
line:61,27_1476131,2224859,1,Basso Cambo,14955
line:61,27_1476048,2224776,1,Basso Cambo,14955
line:61,27_1476022,2224750,0,Balma-Gramont,14954
line:61,27_1476290,2225017,1,Basso Cambo,14955
line:61,27_1477349,2226071,0,Balma-Gramont,14954
line:61,27_1476363,2225089,0,Balma-Gramont,14954
line:61,27_1477608,2226326,1,Basso Cambo,14955
line:61,27_1476166,2224893,0,Balma-Gramont,14954
line:61,27_1477674,2226388,0,Balma-Gramont,14954
line:61,27_1477581,2226299,0,Balma-Gramont,14954
line:61,27_1476635,2225361,1,Basso Cambo,14955
line:61,27_1475585,2224314,0,Balma-Gramont,14954
line:61,27_1476579,2225305,1,Basso Cambo,14955
line:61,27_1477143,2225867,1,Basso Cambo,14955
line:61,27_1477763,2226473,0,Balma-Gramont,14954
line:61,27_1476915,2225640,1,Basso Cambo,14955
line:61,27_1476955,2225680,1,Basso Cambo,14955
line:61,27_1476772,2225497,0,Balma-Gramont,14954
line:61,27_1476327,2225054,1,Basso Cambo,14955
line:61,27_1475329,2224058,0,Balma-Gramont,14954
line:61,27_1476332,2225058,0,Balma-Gramont,14954
line:61,27_1475912,2224640,0,Balma-Gramont,14954
line:61,27_1475416,2224145,0,Balma-Gramont,14954
line:61,27_1476620,2225346,1,Basso Cambo,14955
line:61,27_1475555,2224284,0,Balma-Gramont,14954
line:61,27_1476134,2224862,1,Basso Cambo,14955
line:61,27_1476325,2225052,1,Basso Cambo,14955
line:61,27_1475849,2224578,1,Basso Cambo,14955
line:61,27_1476223,2224950,0,Balma-Gramont,14954
line:61,27_1476395,2225121,0,Balma-Gramont,14954
line:61,27_1476855,2225580,1,Basso Cambo,14955
line:61,27_1475886,2224615,1,Basso Cambo,14955
line:61,27_1476818,2225543,0,Balma-Gramont,14954
line:61,27_1475687,2224416,1,Basso Cambo,14955
line:61,27_1475846,2224575,1,Basso Cambo,14955
line:61,27_1477739,2226451,1,Basso Cambo,14955
line:61,27_1475944,2224672,0,Balma-Gramont,14954
line:61,27_1475763,2224492,1,Basso Cambo,14955
line:61,27_1477211,2225934,0,Balma-Gramont,14954
line:61,27_1476293,2225020,1,Basso Cambo,14955
line:61,27_1475756,2224485,1,Basso Cambo,14955
line:61,27_1477161,2225885,1,Basso Cambo,14955
line:61,27_1475957,2224685,0,Balma-Gramont,14954
line:61,27_1476898,2225623,1,Basso Cambo,14955
line:61,27_1477718,2226431,1,Basso Cambo,14955
line:61,27_1475428,2224157,0,Balma-Gramont,14954
line:61,27_1476246,2224973,1,Basso Cambo,14955
line:61,27_1476308,2225035,1,Basso Cambo,14955
line:61,27_1476006,2224734,0,Balma-Gramont,14954
line:61,27_1476776,2225501,0,Balma-Gramont,14954
line:61,27_1476303,2225030,1,Basso Cambo,14955
line:61,27_1476426,2225152,0,Balma-Gramont,14954
line:61,27_1476007,2224735,0,Balma-Gramont,14954
line:61,27_1476032,2224760,0,Balma-Gramont,14954
line:61,27_1477110,2225834,1,Basso Cambo,14955
line:61,27_1477364,2226086,1,Basso Cambo,14955
line:61,27_1476012,2224740,0,Balma-Gramont,14954
line:61,27_1477166,2225890,1,Basso Cambo,14955
line:61,27_1477370,2226092,1,Basso Cambo,14955
line:61,27_1475595,2224324,0,Balma-Gramont,14954
line:61,27_1477749,2226461,1,Basso Cambo,14955
line:61,27_1475793,2224522,1,Basso Cambo,14955
line:61,27_1477599,2226317,0,Balma-Gramont,14954
line:61,27_1477273,2225996,1,Basso Cambo,14955
line:61,27_1475801,2224530,1,Basso Cambo,14955
line:61,27_1475330,2224059,0,Balma-Gramont,14954
line:61,27_1476659,2225385,1,Basso Cambo,14955
line:61,27_1476693,2225419,1,Basso Cambo,14955
line:61,27_1476167,2224894,0,Balma-Gramont,14954
line:61,27_1476606,2225332,1,Basso Cambo,14955
line:61,27_1476141,2224869,1,Basso Cambo,14955
line:61,27_1476055,2224783,1,Basso Cambo,14955
line:61,27_1477478,2226199,1,Basso Cambo,14955
line:61,27_1477150,2225874,1,Basso Cambo,14955
line:61,27_1477513,2226233,0,Balma-Gramont,14954
line:61,27_1477180,2225904,1,Basso Cambo,14955
line:61,27_1476021,2224749,0,Balma-Gramont,14954
line:61,27_1475940,2224668,0,Balma-Gramont,14954
line:61,27_1477332,2226054,0,Balma-Gramont,14954
line:61,27_1477398,2226120,1,Basso Cambo,14955
line:61,27_1477115,2225839,1,Basso Cambo,14955
line:61,27_1477096,2225820,1,Basso Cambo,14955
line:61,27_1477280,2226003,1,Basso Cambo,14955
line:61,27_1476623,2225349,1,Basso Cambo,14955
line:61,27_1476323,2225050,1,Basso Cambo,14955
line:61,27_1475766,2224495,1,Basso Cambo,14955
line:61,27_1476411,2225137,0,Balma-Gramont,14954
line:61,27_1475379,2224108,0,Balma-Gramont,14954
line:61,27_1477305,2226027,0,Balma-Gramont,14954
line:61,27_1475432,2224161,0,Balma-Gramont,14954
line:61,27_1475439,2224168,0,Balma-Gramont,14954
line:61,27_1476466,2225192,0,Balma-Gramont,14954
line:61,27_1477483,2226204,1,Basso Cambo,14955
line:61,27_1476014,2224742,0,Balma-Gramont,14954
line:61,27_1476932,2225657,1,Basso Cambo,14955
line:61,27_1475552,2224281,0,Balma-Gramont,14954
line:61,27_1476998,2225722,0,Balma-Gramont,14954
line:61,27_1477181,2225905,1,Basso Cambo,14955
line:61,27_1475591,2224320,0,Balma-Gramont,14954
line:61,27_1475934,2224662,0,Balma-Gramont,14954
line:61,27_1475526,2224255,0,Balma-Gramont,14954
line:61,27_1475440,2224169,0,Balma-Gramont,14954
line:61,27_1476464,2225190,0,Balma-Gramont,14954
line:61,27_1477496,2226217,1,Basso Cambo,14955
line:61,27_1476179,2224906,0,Balma-Gramont,14954
line:61,27_1475996,2224724,0,Balma-Gramont,14954
line:61,27_1476803,2225528,0,Balma-Gramont,14954
line:61,27_1477006,2225730,0,Balma-Gramont,14954
line:61,27_1477092,2225816,1,Basso Cambo,14955
line:61,27_1475492,2224221,0,Balma-Gramont,14954
line:61,27_1475782,2224511,1,Basso Cambo,14955
line:61,27_1477358,2226080,0,Balma-Gramont,14954
line:61,27_1477238,2225961,1,Basso Cambo,14955
line:61,27_1477055,2225779,0,Balma-Gramont,14954
line:61,27_1477387,2226109,1,Basso Cambo,14955
line:61,27_1476650,2225376,1,Basso Cambo,14955
line:61,27_1476542,2225268,1,Basso Cambo,14955
line:61,27_1475755,2224484,1,Basso Cambo,14955
line:61,27_1477667,2226382,0,Balma-Gramont,14954
line:61,27_1475651,2224380,1,Basso Cambo,14955
line:61,27_1476049,2224777,1,Basso Cambo,14955
line:61,27_1476333,2225059,0,Balma-Gramont,14954
line:61,27_1475842,2224571,1,Basso Cambo,14955
line:61,27_1477200,2225923,0,Balma-Gramont,14954
line:61,27_1477553,2226272,0,Balma-Gramont,14954
line:61,27_1477235,2225958,1,Basso Cambo,14955
line:61,27_1476629,2225355,1,Basso Cambo,14955
line:61,27_1476189,2224916,0,Balma-Gramont,14954
line:61,27_1477429,2226150,0,Balma-Gramont,14954
line:61,27_1475431,2224160,0,Balma-Gramont,14954
line:61,27_1477215,2225938,0,Balma-Gramont,14954
line:61,27_1476564,2225290,1,Basso Cambo,14955
line:61,27_1477342,2226064,0,Balma-Gramont,14954
line:61,27_1475744,2224473,1,Basso Cambo,14955
line:61,27_1476559,2225285,1,Basso Cambo,14955
line:61,27_1477504,2226224,0,Balma-Gramont,14954
line:61,27_1477327,2226049,0,Balma-Gramont,14954
line:61,27_1476011,2224739,0,Balma-Gramont,14954
line:61,27_1477745,2226457,1,Basso Cambo,14955
line:61,27_1475639,2224368,1,Basso Cambo,14955
line:61,27_1476662,2225388,1,Basso Cambo,14955
line:61,27_1475979,2224707,0,Balma-Gramont,14954
line:61,27_1477312,2226034,0,Balma-Gramont,14954
line:61,27_1477369,2226091,1,Basso Cambo,14955
line:61,27_1476065,2224793,1,Basso Cambo,14955
line:61,27_1475900,2224628,0,Balma-Gramont,14954
line:61,27_1475535,2224264,0,Balma-Gramont,14954
line:61,27_1475503,2224232,0,Balma-Gramont,14954
line:61,27_1475448,2224177,0,Balma-Gramont,14954
line:61,27_1477676,2226390,0,Balma-Gramont,14954
line:61,27_1477519,2226239,0,Balma-Gramont,14954
line:61,27_1475334,2224063,0,Balma-Gramont,14954
line:61,27_1477574,2226293,1,Basso Cambo,14955
line:61,27_1475335,2224064,0,Balma-Gramont,14954
line:61,27_1477552,2226271,0,Balma-Gramont,14954
line:61,27_1475772,2224501,1,Basso Cambo,14955
line:61,27_1476947,2225672,1,Basso Cambo,14955
line:61,27_1477591,2226309,0,Balma-Gramont,14954
line:61,27_1476718,2225444,1,Basso Cambo,14955
line:61,27_1476476,2225202,0,Balma-Gramont,14954
line:61,27_1477480,2226201,1,Basso Cambo,14955
line:61,27_1477618,2226336,1,Basso Cambo,14955
line:61,27_1477126,2225850,1,Basso Cambo,14955
line:61,27_1476966,2225690,0,Balma-Gramont,14954
line:61,27_1476018,2224746,0,Balma-Gramont,14954
line:61,27_1475517,2224246,0,Balma-Gramont,14954
line:61,27_1477707,2226420,0,Balma-Gramont,14954
line:61,27_1477170,2225894,1,Basso Cambo,14955
line:61,27_1476202,2224929,0,Balma-Gramont,14954
line:61,27_1477281,2226004,1,Basso Cambo,14955
line:61,27_1477463,2226184,1,Basso Cambo,14955
line:61,27_1475876,2224605,1,Basso Cambo,14955
line:61,27_1476250,2224977,1,Basso Cambo,14955
line:61,27_1476865,2225590,1,Basso Cambo,14955
line:61,27_1476164,2224891,0,Balma-Gramont,14954
line:61,27_1475665,2224394,1,Basso Cambo,14955
line:61,27_1477529,2226249,1,Basso Cambo,14955
line:61,27_1477241,2225964,1,Basso Cambo,14955
line:61,27_1477494,2226215,1,Basso Cambo,14955
line:61,27_1477249,2225972,1,Basso Cambo,14955
line:61,27_1476685,2225411,1,Basso Cambo,14955
line:61,27_1476557,2225283,1,Basso Cambo,14955
line:61,27_1477544,2226263,0,Balma-Gramont,14954
line:61,27_1476353,2225079,0,Balma-Gramont,14954
line:61,27_1476575,2225301,1,Basso Cambo,14955
line:61,27_1477499,2226220,1,Basso Cambo,14955
line:61,27_1475778,2224507,1,Basso Cambo,14955
line:61,27_1475758,2224487,1,Basso Cambo,14955
line:61,27_1477350,2226072,0,Balma-Gramont,14954
line:61,27_1475318,2224047,0,Balma-Gramont,14954
line:61,27_1475635,2224364,1,Basso Cambo,14955
line:61,27_1475993,2224721,0,Balma-Gramont,14954
line:61,27_1477628,2226346,1,Basso Cambo,14955
line:61,27_1477224,2225947,0,Balma-Gramont,14954
line:61,27_1476749,2225475,1,Basso Cambo,14955
line:61,27_1475770,2224499,1,Basso Cambo,14955
line:61,27_1475519,2224248,0,Balma-Gramont,14954
line:61,27_1475666,2224395,1,Basso Cambo,14955
line:61,27_1477482,2226203,1,Basso Cambo,14955
line:61,27_1476144,2224872,1,Basso Cambo,14955
line:61,27_1476070,2224798,1,Basso Cambo,14955
line:61,27_1475737,2224466,1,Basso Cambo,14955
line:61,27_1476561,2225287,1,Basso Cambo,14955
line:61,27_1475920,2224648,0,Balma-Gramont,14954
line:61,27_1475795,2224524,1,Basso Cambo,14955
line:61,27_1476674,2225400,1,Basso Cambo,14955
line:61,27_1476563,2225289,1,Basso Cambo,14955
line:61,27_1476591,2225317,1,Basso Cambo,14955
line:61,27_1475939,2224667,0,Balma-Gramont,14954
line:61,27_1477583,2226301,0,Balma-Gramont,14954
line:61,27_1475382,2224111,0,Balma-Gramont,14954
line:61,27_1477627,2226345,1,Basso Cambo,14955
line:61,27_1476669,2225395,1,Basso Cambo,14955
line:61,27_1476386,2225112,0,Balma-Gramont,14954
line:61,27_1476459,2225185,0,Balma-Gramont,14954
line:61,27_1475827,2224556,1,Basso Cambo,14955
line:61,27_1475550,2224279,0,Balma-Gramont,14954
line:61,27_1475686,2224415,1,Basso Cambo,14955
line:61,27_1477619,2226337,1,Basso Cambo,14955
line:61,27_1475817,2224546,1,Basso Cambo,14955
line:61,27_1475673,2224402,1,Basso Cambo,14955
line:61,27_1477355,2226077,0,Balma-Gramont,14954
line:61,27_1476907,2225632,1,Basso Cambo,14955
line:61,27_1475438,2224167,0,Balma-Gramont,14954
line:61,27_1476817,2225542,0,Balma-Gramont,14954
line:61,27_1476128,2224856,1,Basso Cambo,14955
line:61,27_1475800,2224529,1,Basso Cambo,14955
line:61,27_1477203,2225926,0,Balma-Gramont,14954
line:61,27_1477223,2225946,0,Balma-Gramont,14954
line:61,27_1477135,2225859,1,Basso Cambo,14955
line:61,27_1475599,2224328,0,Balma-Gramont,14954
line:61,27_1477417,2226139,1,Basso Cambo,14955
line:61,27_1476838,2225563,1,Basso Cambo,14955
line:61,27_1476201,2224928,0,Balma-Gramont,14954
line:61,27_1475456,2224185,0,Balma-Gramont,14954
line:61,27_1475387,2224116,0,Balma-Gramont,14954
line:61,27_1476983,2225707,0,Balma-Gramont,14954
line:61,27_1475558,2224287,0,Balma-Gramont,14954
line:61,27_1477313,2226035,0,Balma-Gramont,14954
